Time:2022-12-08
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=0 Days 1 Hours 44 Minutes 2 Seconds}
{comments=3, state=closed, durationTime=8 Days 2 Hours 19 Minutes 25 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 23 Minutes 8 Seconds}
{comments=3, state=closed, durationTime=0 Days 16 Hours 45 Minutes 21 Seconds}
{comments=3, state=closed, durationTime=14 Days 23 Hours 53 Minutes 19 Seconds}
{comments=3, state=closed, durationTime=0 Days 4 Hours 16 Minutes 18 Seconds}
{comments=3, state=closed, durationTime=2 Days 18 Hours 37 Minutes 47 Seconds}
{comments=3, state=closed, durationTime=1 Days 1 Hours 56 Minutes 58 Seconds}
{comments=3, state=closed, durationTime=32 Days 1 Hours 47 Minutes 31 Seconds}
{comments=3, state=closed, durationTime=36 Days 9 Hours 36 Minutes 7 Seconds}
{comments=3, state=closed, durationTime=4 Days 3 Hours 32 Minutes 9 Seconds}
{comments=3, state=closed, durationTime=2 Days 21 Hours 45 Minutes 44 Seconds}
{comments=3, state=closed, durationTime=6 Days 0 Hours 9 Minutes 58 Seconds}
{comments=3, state=closed, durationTime=2 Days 22 Hours 52 Minutes 29 Seconds}
{comments=3, state=closed, durationTime=66 Days 19 Hours 25 Minutes 11 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=34 Days 6 Hours 24 Minutes 13 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=40 Days 0 Hours 31 Minutes 58 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=81 Days 8 Hours 57 Minutes 23 Seconds}
{comments=3, state=closed, durationTime=381 Days 19 Hours 20 Minutes 25 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=2 Days 21 Hours 26 Minutes 57 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 35 Minutes 13 Seconds}
{comments=3, state=closed, durationTime=221 Days 16 Hours 47 Minutes 18 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=6 Days 12 Hours 3 Minutes 24 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=227 Days 11 Hours 9 Minutes 14 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=0 Days 0 Hours 11 Minutes 55 Seconds}
{comments=3, state=closed, durationTime=0 Days 15 Hours 45 Minutes 19 Seconds}
{comments=3, state=closed, durationTime=117 Days 7 Hours 37 Minutes 0 Seconds}
{comments=3, state=closed, durationTime=0 Days 16 Hours 53 Minutes 59 Seconds}
{comments=3, state=closed, durationTime=31 Days 21 Hours 10 Minutes 38 Seconds}
{comments=3, state=closed, durationTime=0 Days 2 Hours 45 Minutes 28 Seconds}
{comments=3, state=closed, durationTime=2 Days 3 Hours 51 Minutes 59 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=267 Days 22 Hours 13 Minutes 59 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=0 Days 4 Hours 21 Minutes 4 Seconds}
{comments=3, state=closed, durationTime=209 Days 2 Hours 36 Minutes 4 Seconds}
{comments=3, state=closed, durationTime=31 Days 21 Hours 51 Minutes 5 Seconds}
{comments=3, state=closed, durationTime=41 Days 7 Hours 52 Minutes 19 Seconds}
{comments=3, state=closed, durationTime=0 Days 6 Hours 31 Minutes 22 Seconds}
{comments=3, state=closed, durationTime=8 Days 1 Hours 18 Minutes 37 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=163 Days 17 Hours 44 Minutes 36 Seconds}
{comments=3, state=closed, durationTime=2 Days 2 Hours 33 Minutes 1 Seconds}
{comments=3, state=closed, durationTime=15 Days 4 Hours 20 Minutes 16 Seconds}
{comments=3, state=closed, durationTime=0 Days 1 Hours 15 Minutes 30 Seconds}
{comments=3, state=closed, durationTime=0 Days 5 Hours 3 Minutes 39 Seconds}
{comments=3, state=closed, durationTime=21 Days 3 Hours 8 Minutes 4 Seconds}
{comments=3, state=closed, durationTime=3 Days 12 Hours 18 Minutes 1 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=2 Days 21 Hours 38 Minutes 31 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=9 Days 18 Hours 58 Minutes 17 Seconds}
{comments=3, state=closed, durationTime=12 Days 15 Hours 25 Minutes 29 Seconds}
{comments=3, state=closed, durationTime=6 Days 6 Hours 9 Minutes 44 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=296 Days 23 Hours 51 Minutes 53 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=0 Days 21 Hours 1 Minutes 10 Seconds}
{comments=3, state=closed, durationTime=355 Days 4 Hours 41 Minutes 13 Seconds}
{comments=3, state=closed, durationTime=87 Days 14 Hours 57 Minutes 31 Seconds}
{comments=3, state=closed, durationTime=3 Days 7 Hours 2 Minutes 28 Seconds}
{comments=3, state=closed, durationTime=3 Days 23 Hours 43 Minutes 24 Seconds}
{comments=3, state=closed, durationTime=4 Days 18 Hours 30 Minutes 17 Seconds}
{comments=3, state=closed, durationTime=0 Days 2 Hours 35 Minutes 41 Seconds}
{comments=3, state=closed, durationTime=0 Days 3 Hours 6 Minutes 23 Seconds}
{comments=3, state=closed, durationTime=0 Days 18 Hours 3 Minutes 13 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=53 Days 2 Hours 7 Minutes 5 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=17 Days 4 Hours 41 Minutes 25 Seconds}
{comments=3, state=closed, durationTime=0 Days 1 Hours 35 Minutes 55 Seconds}
{comments=3, state=closed, durationTime=4 Days 21 Hours 8 Minutes 7 Seconds}
{comments=3, state=closed, durationTime=15 Days 19 Hours 25 Minutes 31 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 0 Minutes 34 Seconds}
{comments=3, state=closed, durationTime=99 Days 15 Hours 49 Minutes 29 Seconds}
{comments=3, state=closed, durationTime=56 Days 23 Hours 36 Minutes 13 Seconds}
{comments=3, state=closed, durationTime=48 Days 0 Hours 29 Minutes 12 Seconds}
{comments=3, state=closed, durationTime=62 Days 20 Hours 11 Minutes 51 Seconds}
{comments=3, state=closed, durationTime=2 Days 23 Hours 6 Minutes 25 Seconds}
{comments=3, state=closed, durationTime=6 Days 11 Hours 6 Minutes 53 Seconds}
{comments=3, state=closed, durationTime=0 Days 2 Hours 52 Minutes 53 Seconds}
{comments=3, state=closed, durationTime=889 Days 9 Hours 13 Minutes 5 Seconds}
{comments=3, state=closed, durationTime=4 Days 14 Hours 36 Minutes 41 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=20 Days 17 Hours 51 Minutes 53 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=1 Days 19 Hours 41 Minutes 8 Seconds}
{comments=3, state=closed, durationTime=3 Days 19 Hours 2 Minutes 2 Seconds}
{comments=3, state=closed, durationTime=150 Days 19 Hours 18 Minutes 8 Seconds}
{comments=3, state=closed, durationTime=452 Days 23 Hours 5 Minutes 26 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=open, durationTime=No}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=4 Days 10 Hours 31 Minutes 37 Seconds}
{comments=3, state=closed, durationTime=0 Days 4 Hours 7 Minutes 26 Seconds}
{comments=3, state=closed, durationTime=34 Days 21 Hours 19 Minutes 22 Seconds}
{comments=3, state=closed, durationTime=689 Days 23 Hours 26 Minutes 20 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 52 Minutes 8 Seconds}
{comments=3, state=closed, durationTime=363 Days 11 Hours 5 Minutes 57 Seconds}
{comments=3, state=closed, durationTime=1 Days 4 Hours 55 Minutes 46 Seconds}
{comments=3, state=closed, durationTime=21 Days 18 Hours 37 Minutes 52 Seconds}
{comments=3, state=closed, durationTime=742 Days 15 Hours 17 Minutes 32 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=5 Days 5 Hours 20 Minutes 17 Seconds}
{comments=3, state=closed, durationTime=224 Days 23 Hours 44 Minutes 43 Seconds}
{comments=3, state=closed, durationTime=56 Days 14 Hours 56 Minutes 6 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=0 Days 18 Hours 16 Minutes 37 Seconds}
{comments=3, state=closed, durationTime=2 Days 1 Hours 0 Minutes 42 Seconds}
{comments=3, state=closed, durationTime=14 Days 22 Hours 26 Minutes 8 Seconds}
{comments=3, state=closed, durationTime=3 Days 22 Hours 42 Minutes 19 Seconds}
{comments=3, state=closed, durationTime=42 Days 6 Hours 2 Minutes 24 Seconds}
{comments=3, state=closed, durationTime=241 Days 15 Hours 49 Minutes 25 Seconds}
{comments=3, state=closed, durationTime=6 Days 20 Hours 49 Minutes 18 Seconds}
{comments=3, state=closed, durationTime=62 Days 0 Hours 22 Minutes 9 Seconds}
{comments=3, state=closed, durationTime=10 Days 18 Hours 8 Minutes 53 Seconds}
{comments=3, state=closed, durationTime=434 Days 0 Hours 15 Minutes 40 Seconds}
{comments=3, state=closed, durationTime=6 Days 0 Hours 17 Minutes 15 Seconds}
{comments=3, state=closed, durationTime=50 Days 4 Hours 38 Minutes 20 Seconds}
{comments=3, state=closed, durationTime=276 Days 20 Hours 16 Minutes 21 Seconds}
{comments=3, state=closed, durationTime=808 Days 18 Hours 33 Minutes 16 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=93 Days 5 Hours 4 Minutes 50 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 4 Minutes 10 Seconds}
{comments=3, state=closed, durationTime=18 Days 1 Hours 12 Minutes 45 Seconds}
{comments=3, state=closed, durationTime=12 Days 17 Hours 53 Minutes 29 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=8 Days 5 Hours 28 Minutes 56 Seconds}
{comments=3, state=closed, durationTime=8 Days 0 Hours 28 Minutes 31 Seconds}
{comments=3, state=closed, durationTime=864 Days 18 Hours 38 Minutes 49 Seconds}
{comments=3, state=closed, durationTime=733 Days 10 Hours 23 Minutes 19 Seconds}
{comments=3, state=closed, durationTime=0 Days 23 Hours 58 Minutes 47 Seconds}
{comments=3, state=closed, durationTime=872 Days 9 Hours 55 Minutes 25 Seconds}
{comments=3, state=closed, durationTime=0 Days 16 Hours 3 Minutes 29 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=521 Days 17 Hours 47 Minutes 50 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=0 Days 8 Hours 32 Minutes 38 Seconds}
{comments=3, state=closed, durationTime=12 Days 23 Hours 17 Minutes 33 Seconds}
{comments=3, state=closed, durationTime=536 Days 23 Hours 1 Minutes 26 Seconds}
{comments=3, state=closed, durationTime=6 Days 17 Hours 52 Minutes 47 Seconds}
{comments=3, state=closed, durationTime=13 Days 23 Hours 9 Minutes 23 Seconds}
{comments=3, state=closed, durationTime=22 Days 15 Hours 9 Minutes 39 Seconds}
{comments=3, state=closed, durationTime=917 Days 11 Hours 8 Minutes 25 Seconds}
{comments=3, state=closed, durationTime=83 Days 0 Hours 3 Minutes 5 Seconds}
{comments=3, state=closed, durationTime=84 Days 0 Hours 15 Minutes 52 Seconds}
{comments=3, state=closed, durationTime=525 Days 2 Hours 25 Minutes 16 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 25 Minutes 10 Seconds}
{comments=3, state=closed, durationTime=20 Days 6 Hours 37 Minutes 27 Seconds}
{comments=3, state=closed, durationTime=105 Days 22 Hours 36 Minutes 30 Seconds}
{comments=3, state=closed, durationTime=16 Days 19 Hours 58 Minutes 22 Seconds}
{comments=3, state=closed, durationTime=2 Days 21 Hours 49 Minutes 58 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 35 Minutes 43 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=3 Days 0 Hours 1 Minutes 38 Seconds}
{comments=3, state=closed, durationTime=2 Days 23 Hours 24 Minutes 57 Seconds}
{comments=3, state=closed, durationTime=6 Days 17 Hours 26 Minutes 35 Seconds}
{comments=3, state=closed, durationTime=1 Days 7 Hours 15 Minutes 38 Seconds}
{comments=3, state=closed, durationTime=28 Days 14 Hours 49 Minutes 26 Seconds}
{comments=3, state=closed, durationTime=129 Days 9 Hours 42 Minutes 14 Seconds}
{comments=3, state=closed, durationTime=100 Days 17 Hours 4 Minutes 53 Seconds}
{comments=3, state=closed, durationTime=280 Days 2 Hours 16 Minutes 17 Seconds}
{comments=3, state=closed, durationTime=0 Days 20 Hours 23 Minutes 2 Seconds}
{comments=3, state=closed, durationTime=623 Days 23 Hours 48 Minutes 49 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=0 Days 0 Hours 16 Minutes 0 Seconds}
{comments=3, state=closed, durationTime=624 Days 7 Hours 32 Minutes 46 Seconds}
{comments=3, state=closed, durationTime=126 Days 0 Hours 24 Minutes 10 Seconds}
{comments=3, state=closed, durationTime=0 Days 20 Hours 23 Minutes 47 Seconds}
{comments=3, state=closed, durationTime=38 Days 18 Hours 58 Minutes 7 Seconds}
{comments=3, state=closed, durationTime=0 Days 1 Hours 19 Minutes 37 Seconds}
{comments=3, state=closed, durationTime=365 Days 0 Hours 21 Minutes 53 Seconds}
{comments=3, state=closed, durationTime=130 Days 1 Hours 36 Minutes 9 Seconds}
{comments=3, state=closed, durationTime=0 Days 3 Hours 11 Minutes 11 Seconds}
{comments=3, state=closed, durationTime=0 Days 1 Hours 40 Minutes 43 Seconds}
{comments=3, state=closed, durationTime=5 Days 5 Hours 31 Minutes 17 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=20 Days 23 Hours 15 Minutes 51 Seconds}
{comments=3, state=closed, durationTime=2 Days 22 Hours 31 Minutes 9 Seconds}
{comments=3, state=closed, durationTime=14 Days 23 Hours 43 Minutes 30 Seconds}
{comments=3, state=closed, durationTime=3 Days 12 Hours 38 Minutes 32 Seconds}
{comments=3, state=closed, durationTime=665 Days 6 Hours 59 Minutes 28 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 17 Minutes 4 Seconds}
{comments=3, state=closed, durationTime=3 Days 19 Hours 55 Minutes 20 Seconds}
{comments=3, state=closed, durationTime=413 Days 21 Hours 29 Minutes 48 Seconds}
{comments=3, state=closed, durationTime=0 Days 6 Hours 15 Minutes 43 Seconds}
{comments=3, state=closed, durationTime=0 Days 3 Hours 55 Minutes 23 Seconds}
{comments=3, state=closed, durationTime=0 Days 1 Hours 33 Minutes 10 Seconds}
{comments=3, state=closed, durationTime=32 Days 22 Hours 42 Minutes 11 Seconds}
{comments=3, state=closed, durationTime=5 Days 3 Hours 43 Minutes 10 Seconds}
{comments=3, state=closed, durationTime=41 Days 20 Hours 59 Minutes 44 Seconds}
{comments=3, state=closed, durationTime=0 Days 23 Hours 25 Minutes 14 Seconds}
{comments=3, state=closed, durationTime=0 Days 2 Hours 46 Minutes 48 Seconds}
{comments=3, state=closed, durationTime=138 Days 1 Hours 33 Minutes 11 Seconds}
{comments=3, state=closed, durationTime=1 Days 20 Hours 20 Minutes 50 Seconds}
{comments=3, state=closed, durationTime=4 Days 1 Hours 10 Minutes 29 Seconds}
{comments=3, state=closed, durationTime=7 Days 5 Hours 53 Minutes 15 Seconds}
{comments=3, state=open, durationTime=No}
{comments=3, state=closed, durationTime=5 Days 1 Hours 32 Minutes 2 Seconds}
{comments=3, state=closed, durationTime=83 Days 6 Hours 11 Minutes 18 Seconds}
{comments=3, state=closed, durationTime=4 Days 15 Hours 42 Minutes 17 Seconds}
{comments=3, state=closed, durationTime=0 Days 0 Hours 48 Minutes 6 Seconds}
{comments=3, state=closed, durationTime=10 Days 22 Hours 41 Minutes 34 Seconds}
{comments=3, state=closed, durationTime=0 Days 7 Hours 29 Minutes 30 Seconds}
{comments=3, state=closed, durationTime=5 Days 0 Hours 31 Minutes 15 Seconds}
{comments=3, state=closed, durationTime=38 Days 7 Hours 56 Minutes 47 Seconds}
{comments=3, state=closed, durationTime=16 Days 23 Hours 53 Minutes 4 Seconds}
{comments=3, state=closed, durationTime=32 Days 16 Hours 57 Minutes 10 Seconds}
{comments=3, state=closed, durationTime=1 Days 1 Hours 17 Minutes 46 Seconds}
{comments=3, state=closed, durationTime=89 Days 13 Hours 24 Minutes 49 Seconds}
{comments=3, state=closed, durationTime=85 Days 3 Hours 12 Minutes 51 Seconds}
{comments=3, state=closed, durationTime=91 Days 0 Hours 5 Minutes 40 Seconds}
{comments=3, state=closed, durationTime=1 Days 0 Hours 13 Minutes 41 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=5 Days 1 Hours 27 Minutes 33 Seconds}
{comments=2, state=closed, durationTime=0 Days 2 Hours 43 Minutes 21 Seconds}
{comments=2, state=closed, durationTime=2 Days 8 Hours 39 Minutes 7 Seconds}
{comments=2, state=closed, durationTime=11 Days 10 Hours 55 Minutes 18 Seconds}
{comments=2, state=closed, durationTime=2 Days 14 Hours 28 Minutes 24 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=1 Days 22 Hours 33 Minutes 25 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=6 Days 9 Hours 27 Minutes 24 Seconds}
{comments=2, state=closed, durationTime=15 Days 1 Hours 26 Minutes 45 Seconds}
{comments=2, state=closed, durationTime=0 Days 18 Hours 26 Minutes 46 Seconds}
{comments=2, state=closed, durationTime=9 Days 22 Hours 51 Minutes 44 Seconds}
{comments=2, state=closed, durationTime=0 Days 1 Hours 48 Minutes 19 Seconds}
{comments=2, state=closed, durationTime=7 Days 21 Hours 40 Minutes 11 Seconds}
{comments=2, state=closed, durationTime=0 Days 20 Hours 38 Minutes 56 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=0 Days 1 Hours 21 Minutes 44 Seconds}
{comments=2, state=closed, durationTime=12 Days 1 Hours 43 Minutes 56 Seconds}
{comments=2, state=closed, durationTime=0 Days 16 Hours 28 Minutes 48 Seconds}
{comments=2, state=closed, durationTime=8 Days 15 Hours 5 Minutes 49 Seconds}
{comments=2, state=closed, durationTime=11 Days 16 Hours 40 Minutes 30 Seconds}
{comments=2, state=closed, durationTime=0 Days 10 Hours 34 Minutes 19 Seconds}
{comments=2, state=closed, durationTime=1 Days 1 Hours 27 Minutes 39 Seconds}
{comments=2, state=closed, durationTime=1 Days 15 Hours 5 Minutes 8 Seconds}
{comments=2, state=closed, durationTime=2 Days 5 Hours 58 Minutes 49 Seconds}
{comments=2, state=closed, durationTime=0 Days 2 Hours 19 Minutes 20 Seconds}
{comments=2, state=closed, durationTime=10 Days 20 Hours 1 Minutes 13 Seconds}
{comments=2, state=closed, durationTime=5 Days 2 Hours 18 Minutes 30 Seconds}
{comments=2, state=closed, durationTime=64 Days 1 Hours 50 Minutes 15 Seconds}
{comments=2, state=closed, durationTime=2 Days 17 Hours 1 Minutes 38 Seconds}
{comments=2, state=closed, durationTime=77 Days 22 Hours 18 Minutes 13 Seconds}
{comments=2, state=closed, durationTime=8 Days 21 Hours 39 Minutes 3 Seconds}
{comments=2, state=closed, durationTime=4 Days 9 Hours 1 Minutes 43 Seconds}
{comments=2, state=closed, durationTime=6 Days 20 Hours 23 Minutes 50 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=1 Days 4 Hours 28 Minutes 58 Seconds}
{comments=2, state=closed, durationTime=1 Days 2 Hours 1 Minutes 3 Seconds}
{comments=2, state=closed, durationTime=1 Days 22 Hours 27 Minutes 42 Seconds}
{comments=2, state=closed, durationTime=4 Days 21 Hours 57 Minutes 47 Seconds}
{comments=2, state=closed, durationTime=1 Days 5 Hours 18 Minutes 10 Seconds}
{comments=2, state=closed, durationTime=0 Days 7 Hours 41 Minutes 39 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=14 Days 17 Hours 14 Minutes 42 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=4 Days 4 Hours 18 Minutes 12 Seconds}
{comments=2, state=closed, durationTime=0 Days 20 Hours 15 Minutes 53 Seconds}
{comments=2, state=closed, durationTime=15 Days 22 Hours 6 Minutes 47 Seconds}
{comments=2, state=closed, durationTime=156 Days 8 Hours 19 Minutes 25 Seconds}
{comments=2, state=closed, durationTime=5 Days 20 Hours 18 Minutes 56 Seconds}
{comments=2, state=closed, durationTime=6 Days 21 Hours 22 Minutes 18 Seconds}
{comments=2, state=closed, durationTime=2 Days 20 Hours 45 Minutes 44 Seconds}
{comments=2, state=closed, durationTime=41 Days 23 Hours 34 Minutes 0 Seconds}
{comments=2, state=closed, durationTime=23 Days 16 Hours 13 Minutes 43 Seconds}
{comments=2, state=closed, durationTime=0 Days 0 Hours 5 Minutes 14 Seconds}
{comments=2, state=closed, durationTime=0 Days 0 Hours 3 Minutes 8 Seconds}
{comments=2, state=closed, durationTime=4 Days 8 Hours 51 Minutes 55 Seconds}
{comments=2, state=closed, durationTime=229 Days 8 Hours 35 Minutes 23 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=41 Days 13 Hours 25 Minutes 39 Seconds}
{comments=2, state=closed, durationTime=43 Days 23 Hours 14 Minutes 2 Seconds}
{comments=2, state=closed, durationTime=233 Days 22 Hours 27 Minutes 36 Seconds}
{comments=2, state=closed, durationTime=0 Days 1 Hours 12 Minutes 0 Seconds}
{comments=2, state=closed, durationTime=1 Days 23 Hours 49 Minutes 21 Seconds}
{comments=2, state=closed, durationTime=75 Days 11 Hours 8 Minutes 41 Seconds}
{comments=2, state=closed, durationTime=3 Days 1 Hours 24 Minutes 2 Seconds}
{comments=2, state=closed, durationTime=2 Days 10 Hours 54 Minutes 17 Seconds}
{comments=2, state=closed, durationTime=3 Days 11 Hours 22 Minutes 35 Seconds}
{comments=2, state=closed, durationTime=0 Days 15 Hours 55 Minutes 29 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=101 Days 3 Hours 19 Minutes 32 Seconds}
{comments=2, state=closed, durationTime=105 Days 21 Hours 45 Minutes 37 Seconds}
{comments=2, state=closed, durationTime=0 Days 10 Hours 41 Minutes 1 Seconds}
{comments=2, state=closed, durationTime=0 Days 22 Hours 26 Minutes 44 Seconds}
{comments=2, state=closed, durationTime=15 Days 1 Hours 13 Minutes 6 Seconds}
{comments=2, state=closed, durationTime=117 Days 22 Hours 27 Minutes 11 Seconds}
{comments=2, state=closed, durationTime=14 Days 15 Hours 15 Minutes 32 Seconds}
{comments=2, state=closed, durationTime=18 Days 23 Hours 51 Minutes 13 Seconds}
{comments=2, state=closed, durationTime=81 Days 21 Hours 19 Minutes 27 Seconds}
{comments=2, state=closed, durationTime=0 Days 19 Hours 13 Minutes 5 Seconds}
{comments=2, state=closed, durationTime=141 Days 8 Hours 17 Minutes 11 Seconds}
{comments=2, state=closed, durationTime=2 Days 23 Hours 12 Minutes 9 Seconds}
{comments=2, state=closed, durationTime=26 Days 8 Hours 9 Minutes 9 Seconds}
{comments=2, state=closed, durationTime=76 Days 4 Hours 14 Minutes 15 Seconds}
{comments=2, state=closed, durationTime=0 Days 3 Hours 3 Minutes 52 Seconds}
{comments=2, state=closed, durationTime=0 Days 13 Hours 9 Minutes 49 Seconds}
{comments=2, state=closed, durationTime=90 Days 18 Hours 21 Minutes 12 Seconds}
{comments=2, state=closed, durationTime=49 Days 1 Hours 2 Minutes 42 Seconds}
{comments=2, state=closed, durationTime=29 Days 2 Hours 20 Minutes 29 Seconds}
{comments=2, state=closed, durationTime=14 Days 22 Hours 52 Minutes 46 Seconds}
{comments=2, state=closed, durationTime=14 Days 23 Hours 34 Minutes 8 Seconds}
{comments=2, state=closed, durationTime=223 Days 11 Hours 16 Minutes 28 Seconds}
{comments=2, state=closed, durationTime=0 Days 0 Hours 16 Minutes 48 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=0 Days 16 Hours 16 Minutes 14 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=181 Days 8 Hours 9 Minutes 27 Seconds}
{comments=2, state=closed, durationTime=0 Days 0 Hours 27 Minutes 11 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=11 Days 19 Hours 33 Minutes 38 Seconds}
{comments=2, state=closed, durationTime=0 Days 13 Hours 15 Minutes 44 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=0 Days 17 Hours 34 Minutes 32 Seconds}
{comments=2, state=closed, durationTime=0 Days 1 Hours 10 Minutes 29 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=34 Days 21 Hours 22 Minutes 19 Seconds}
{comments=2, state=closed, durationTime=0 Days 22 Hours 48 Minutes 4 Seconds}
{comments=2, state=closed, durationTime=93 Days 22 Hours 51 Minutes 15 Seconds}
{comments=2, state=closed, durationTime=13 Days 21 Hours 20 Minutes 35 Seconds}
{comments=2, state=closed, durationTime=0 Days 18 Hours 34 Minutes 53 Seconds}
{comments=2, state=closed, durationTime=97 Days 22 Hours 25 Minutes 29 Seconds}
{comments=2, state=closed, durationTime=0 Days 3 Hours 50 Minutes 59 Seconds}
{comments=2, state=closed, durationTime=2 Days 23 Hours 44 Minutes 38 Seconds}
{comments=2, state=closed, durationTime=1 Days 7 Hours 56 Minutes 39 Seconds}
{comments=2, state=closed, durationTime=0 Days 13 Hours 32 Minutes 26 Seconds}
{comments=2, state=closed, durationTime=58 Days 12 Hours 44 Minutes 51 Seconds}
{comments=2, state=closed, durationTime=3 Days 23 Hours 53 Minutes 44 Seconds}
{comments=2, state=closed, durationTime=11 Days 23 Hours 56 Minutes 58 Seconds}
{comments=2, state=closed, durationTime=0 Days 19 Hours 24 Minutes 27 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=265 Days 4 Hours 19 Minutes 39 Seconds}
{comments=2, state=closed, durationTime=6 Days 1 Hours 7 Minutes 44 Seconds}
{comments=2, state=closed, durationTime=1 Days 17 Hours 56 Minutes 9 Seconds}
{comments=2, state=closed, durationTime=160 Days 19 Hours 9 Minutes 48 Seconds}
{comments=2, state=closed, durationTime=13 Days 10 Hours 7 Minutes 29 Seconds}
{comments=2, state=closed, durationTime=7 Days 0 Hours 49 Minutes 47 Seconds}
{comments=2, state=closed, durationTime=5 Days 4 Hours 32 Minutes 49 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=78 Days 3 Hours 23 Minutes 38 Seconds}
{comments=2, state=closed, durationTime=6 Days 1 Hours 47 Minutes 38 Seconds}
{comments=2, state=closed, durationTime=9 Days 0 Hours 41 Minutes 16 Seconds}
{comments=2, state=closed, durationTime=148 Days 17 Hours 31 Minutes 0 Seconds}
{comments=2, state=open, durationTime=No}
{comments=2, state=open, durationTime=No}
{comments=2, state=closed, durationTime=7 Days 5 Hours 13 Minutes 42 Seconds}
{comments=2, state=closed, durationTime=56 Days 23 Hours 6 Minutes 5 Seconds}
{comments=2, state=closed, durationTime=149 Days 1 Hours 31 Minutes 56 Seconds}
{comments=2, state=open, durationTime=No}
